program,input,iteration,is_regression,regression_type,exec_key,path_score,resource_score,archetype_score,bounds_score,weighted_score,max_signal,combined_score,detected
ffmpeg,404,2,False,,ffmpeg_404_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,405,0,False,,ffmpeg_405_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,405,1,False,,ffmpeg_405_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,405,2,False,,ffmpeg_405_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,406,0,False,,ffmpeg_406_0_False,0.0,0.3,0.0,0.7,0.25,0.7,0.48999999999999994,False
ffmpeg,406,1,False,,ffmpeg_406_1_False,0.0,0.3,0.0,0.5,0.2,0.5,0.35,False
ffmpeg,406,2,False,,ffmpeg_406_2_False,0.0,0.3,0.0,0.9,0.3,0.9,0.63,False
ffmpeg,407,0,False,,ffmpeg_407_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,407,1,False,,ffmpeg_407_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,407,2,False,,ffmpeg_407_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,408,0,False,,ffmpeg_408_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,408,1,False,,ffmpeg_408_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,408,2,False,,ffmpeg_408_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,409,0,False,,ffmpeg_409_0_False,0.0,0.6,0.7,1.0,0.575,1.0,0.7,True
ffmpeg,409,1,False,,ffmpeg_409_1_False,0.0,0.6,0.0,1.0,0.4,1.0,0.7,True
ffmpeg,409,2,False,,ffmpeg_409_2_False,0.0,0.6,0.0,1.0,0.4,1.0,0.7,True
ffmpeg,410,0,False,,ffmpeg_410_0_False,0.0,0.3,0.0,0.9,0.3,0.9,0.63,False
ffmpeg,410,1,False,,ffmpeg_410_1_False,0.0,0.3,0.0,0.5,0.2,0.5,0.35,False
ffmpeg,410,2,False,,ffmpeg_410_2_False,0.0,0.3,0.0,0.9,0.3,0.9,0.63,False
ffmpeg,411,0,False,,ffmpeg_411_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,411,1,False,,ffmpeg_411_1_False,1.0,0.0,0.5,0.0,0.375,1.0,0.7,True
ffmpeg,411,2,False,,ffmpeg_411_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,412,0,False,,ffmpeg_412_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,412,1,False,,ffmpeg_412_1_False,0.5,0.0,0.0,0.0,0.125,0.5,0.35,False
ffmpeg,412,2,False,,ffmpeg_412_2_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,413,0,False,,ffmpeg_413_0_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,413,1,False,,ffmpeg_413_1_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,413,2,False,,ffmpeg_413_2_False,0.0,0.8,0.7,1.0,0.625,1.0,0.7,True
ffmpeg,414,0,False,,ffmpeg_414_0_False,0.0,0.8,0.5,0.9,0.55,0.9,0.63,False
ffmpeg,414,1,False,,ffmpeg_414_1_False,0.0,0.8,0.0,0.9,0.42500000000000004,0.9,0.63,False
ffmpeg,414,2,False,,ffmpeg_414_2_False,0.0,0.8,0.5,0.9,0.55,0.9,0.63,False
ffmpeg,415,0,False,,ffmpeg_415_0_False,0.0,0.8,0.5,0.6,0.475,0.8,0.5599999999999999,False
ffmpeg,415,1,False,,ffmpeg_415_1_False,0.0,0.8,0.5,0.6,0.475,0.8,0.5599999999999999,False
ffmpeg,415,2,False,,ffmpeg_415_2_False,0.0,0.8,0.5,0.6,0.475,0.8,0.5599999999999999,False
ffmpeg,416,0,False,,ffmpeg_416_0_False,0.0,0.8,0.5,0.5,0.45,0.8,0.5599999999999999,False
ffmpeg,416,1,False,,ffmpeg_416_1_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,416,2,False,,ffmpeg_416_2_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,417,0,False,,ffmpeg_417_0_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,417,1,False,,ffmpeg_417_1_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,417,2,False,,ffmpeg_417_2_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,418,0,False,,ffmpeg_418_0_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,418,1,False,,ffmpeg_418_1_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,418,2,False,,ffmpeg_418_2_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,419,0,False,,ffmpeg_419_0_False,0.0,0.8,0.5,0.0,0.325,0.8,0.5599999999999999,False
ffmpeg,419,1,False,,ffmpeg_419_1_False,0.5,0.8,0.0,0.5,0.45,0.8,0.5599999999999999,False
ffmpeg,419,2,False,,ffmpeg_419_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,420,0,False,,ffmpeg_420_0_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,420,1,False,,ffmpeg_420_1_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,420,2,False,,ffmpeg_420_2_False,0.5,0.8,0.0,0.5,0.45,0.8,0.5599999999999999,False
ffmpeg,421,0,False,,ffmpeg_421_0_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,421,1,False,,ffmpeg_421_1_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,421,2,False,,ffmpeg_421_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,422,0,False,,ffmpeg_422_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,422,1,False,,ffmpeg_422_1_False,0.0,0.8,0.5,0.0,0.325,0.8,0.5599999999999999,False
ffmpeg,422,2,False,,ffmpeg_422_2_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,423,0,False,,ffmpeg_423_0_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,423,1,False,,ffmpeg_423_1_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,423,2,False,,ffmpeg_423_2_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,424,0,False,,ffmpeg_424_0_False,0.0,0.0,0.0,0.6,0.15,0.6,0.42,False
ffmpeg,424,1,False,,ffmpeg_424_1_False,0.0,0.0,0.0,0.6,0.15,0.6,0.42,False
ffmpeg,424,2,False,,ffmpeg_424_2_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,425,0,False,,ffmpeg_425_0_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,425,1,False,,ffmpeg_425_1_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,425,2,False,,ffmpeg_425_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,426,0,False,,ffmpeg_426_0_False,0.0,0.0,0.5,0.6,0.275,0.6,0.42,False
ffmpeg,426,1,False,,ffmpeg_426_1_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,426,2,False,,ffmpeg_426_2_False,0.0,0.0,0.5,0.6,0.275,0.6,0.42,False
ffmpeg,427,0,False,,ffmpeg_427_0_False,0.0,0.6,0.7,1.0,0.575,1.0,0.7,True
ffmpeg,427,1,False,,ffmpeg_427_1_False,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
ffmpeg,427,2,False,,ffmpeg_427_2_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,428,0,False,,ffmpeg_428_0_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,428,1,False,,ffmpeg_428_1_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,428,2,False,,ffmpeg_428_2_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,429,0,False,,ffmpeg_429_0_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,429,1,False,,ffmpeg_429_1_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,429,2,False,,ffmpeg_429_2_False,0.0,0.8,0.7,1.0,0.625,1.0,0.7,True
ffmpeg,430,0,False,,ffmpeg_430_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,430,1,False,,ffmpeg_430_1_False,1.0,0.0,0.0,0.0,0.25,1.0,0.7,True
ffmpeg,430,2,False,,ffmpeg_430_2_False,0.5,0.0,0.0,0.5,0.25,0.5,0.35,False
ffmpeg,431,0,False,,ffmpeg_431_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,431,1,False,,ffmpeg_431_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,431,2,False,,ffmpeg_431_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,432,0,False,,ffmpeg_432_0_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,432,1,False,,ffmpeg_432_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,432,2,False,,ffmpeg_432_2_False,0.5,0.0,0.5,0.0,0.25,0.5,0.35,False
ffmpeg,433,0,False,,ffmpeg_433_0_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,433,1,False,,ffmpeg_433_1_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,433,2,False,,ffmpeg_433_2_False,0.0,1.0,0.0,0.5,0.375,1.0,0.7,True
ffmpeg,434,0,False,,ffmpeg_434_0_False,0.0,0.6,0.0,0.7,0.32499999999999996,0.7,0.48999999999999994,False
ffmpeg,434,1,False,,ffmpeg_434_1_False,0.0,0.6,0.0,0.5,0.275,0.6,0.42,False
ffmpeg,434,2,False,,ffmpeg_434_2_False,0.0,0.6,0.0,0.7,0.32499999999999996,0.7,0.48999999999999994,False
ffmpeg,435,0,False,,ffmpeg_435_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,435,1,False,,ffmpeg_435_1_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,435,2,False,,ffmpeg_435_2_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,436,0,False,,ffmpeg_436_0_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,436,1,False,,ffmpeg_436_1_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,436,2,False,,ffmpeg_436_2_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,437,0,False,,ffmpeg_437_0_False,0.0,0.6,0.7,1.0,0.575,1.0,0.7,True
ffmpeg,437,1,False,,ffmpeg_437_1_False,0.0,0.6,0.0,0.5,0.275,0.6,0.42,False
ffmpeg,437,2,False,,ffmpeg_437_2_False,0.0,0.6,0.0,0.5,0.275,0.6,0.42,False
ffmpeg,438,0,False,,ffmpeg_438_0_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,438,1,False,,ffmpeg_438_1_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,438,2,False,,ffmpeg_438_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,439,0,False,,ffmpeg_439_0_False,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
ffmpeg,439,1,False,,ffmpeg_439_1_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,439,2,False,,ffmpeg_439_2_False,0.5,0.3,0.0,0.5,0.325,0.5,0.35,False
ffmpeg,440,0,False,,ffmpeg_440_0_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,440,1,False,,ffmpeg_440_1_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,440,2,False,,ffmpeg_440_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,441,0,False,,ffmpeg_441_0_False,0.0,0.0,0.0,0.6,0.15,0.6,0.42,False
ffmpeg,441,1,False,,ffmpeg_441_1_False,0.525,0.0,0.5,0.5,0.38125,0.525,0.38125,False
ffmpeg,441,2,False,,ffmpeg_441_2_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,442,0,False,,ffmpeg_442_0_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,442,1,False,,ffmpeg_442_1_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,442,2,False,,ffmpeg_442_2_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,443,0,False,,ffmpeg_443_0_False,0.0,0.6,0.0,0.9,0.375,0.9,0.63,False
ffmpeg,443,1,False,,ffmpeg_443_1_False,0.0,0.6,0.0,0.9,0.375,0.9,0.63,False
ffmpeg,443,2,False,,ffmpeg_443_2_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
ffmpeg,444,0,False,,ffmpeg_444_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,444,1,False,,ffmpeg_444_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,444,2,False,,ffmpeg_444_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,445,0,False,,ffmpeg_445_0_False,0.0,0.3,0.5,0.0,0.2,0.5,0.35,False
ffmpeg,445,1,False,,ffmpeg_445_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,445,2,False,,ffmpeg_445_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,446,0,False,,ffmpeg_446_0_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,446,1,False,,ffmpeg_446_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,446,2,False,,ffmpeg_446_2_False,0.0,0.6,0.5,0.6,0.42500000000000004,0.6,0.42500000000000004,False
ffmpeg,447,0,False,,ffmpeg_447_0_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,447,1,False,,ffmpeg_447_1_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,447,2,False,,ffmpeg_447_2_False,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
ffmpeg,448,0,False,,ffmpeg_448_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,448,1,False,,ffmpeg_448_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,448,2,False,,ffmpeg_448_2_False,1.0,0.0,0.0,0.3,0.325,1.0,0.7,True
ffmpeg,449,0,False,,ffmpeg_449_0_False,0.0,0.0,0.0,0.6,0.15,0.6,0.42,False
ffmpeg,449,1,False,,ffmpeg_449_1_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,449,2,False,,ffmpeg_449_2_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,450,0,False,,ffmpeg_450_0_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,450,1,False,,ffmpeg_450_1_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,450,2,False,,ffmpeg_450_2_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,451,0,False,,ffmpeg_451_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,451,1,False,,ffmpeg_451_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,451,2,False,,ffmpeg_451_2_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,452,0,False,,ffmpeg_452_0_False,0.5,0.0,0.0,0.5,0.25,0.5,0.35,False
ffmpeg,452,1,False,,ffmpeg_452_1_False,0.5,0.0,0.0,0.5,0.25,0.5,0.35,False
ffmpeg,452,2,False,,ffmpeg_452_2_False,0.5,0.0,0.0,0.5,0.25,0.5,0.35,False
ffmpeg,453,0,False,,ffmpeg_453_0_False,1.0,0.8,0.5,0.5,0.7,1.0,0.7,True
ffmpeg,453,1,False,,ffmpeg_453_1_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,453,2,False,,ffmpeg_453_2_False,0.0,0.8,0.5,0.5,0.45,0.8,0.5599999999999999,False
ffmpeg,454,0,False,,ffmpeg_454_0_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,454,1,False,,ffmpeg_454_1_False,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
ffmpeg,454,2,False,,ffmpeg_454_2_False,0.0,0.9,0.0,0.9,0.45,0.9,0.63,False
ffmpeg,455,0,False,,ffmpeg_455_0_False,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
ffmpeg,455,1,False,,ffmpeg_455_1_False,1.0,0.0,0.0,0.7,0.425,1.0,0.7,True
ffmpeg,455,2,False,,ffmpeg_455_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,456,0,False,,ffmpeg_456_0_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,456,1,False,,ffmpeg_456_1_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,456,2,False,,ffmpeg_456_2_False,0.5,0.0,0.5,0.5,0.375,0.5,0.375,False
ffmpeg,457,0,False,,ffmpeg_457_0_False,0.0,1.0,0.0,0.5,0.375,1.0,0.7,True
ffmpeg,457,1,False,,ffmpeg_457_1_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,457,2,False,,ffmpeg_457_2_False,0.0,1.0,0.0,1.0,0.5,1.0,0.7,True
ffmpeg,458,0,False,,ffmpeg_458_0_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,458,1,False,,ffmpeg_458_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,458,2,False,,ffmpeg_458_2_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,459,0,False,,ffmpeg_459_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,459,1,False,,ffmpeg_459_1_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,459,2,False,,ffmpeg_459_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,460,0,False,,ffmpeg_460_0_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,460,1,False,,ffmpeg_460_1_False,0.5,0.0,0.0,0.5,0.25,0.5,0.35,False
ffmpeg,460,2,False,,ffmpeg_460_2_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,461,0,False,,ffmpeg_461_0_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,461,1,False,,ffmpeg_461_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,461,2,False,,ffmpeg_461_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,462,0,False,,ffmpeg_462_0_False,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
ffmpeg,462,1,False,,ffmpeg_462_1_False,0.0,0.0,0.5,0.7,0.3,0.7,0.48999999999999994,False
ffmpeg,462,2,False,,ffmpeg_462_2_False,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
ffmpeg,463,0,False,,ffmpeg_463_0_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,463,1,False,,ffmpeg_463_1_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,463,2,False,,ffmpeg_463_2_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,464,0,False,,ffmpeg_464_0_False,0.0,0.8,0.5,0.0,0.325,0.8,0.5599999999999999,False
ffmpeg,464,1,False,,ffmpeg_464_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,464,2,False,,ffmpeg_464_2_False,0.0,0.8,0.5,0.0,0.325,0.8,0.5599999999999999,False
ffmpeg,465,0,False,,ffmpeg_465_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,465,1,False,,ffmpeg_465_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,465,2,False,,ffmpeg_465_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,466,0,False,,ffmpeg_466_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,466,1,False,,ffmpeg_466_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,466,2,False,,ffmpeg_466_2_False,0.0,0.8,0.5,0.0,0.325,0.8,0.5599999999999999,False
ffmpeg,467,0,False,,ffmpeg_467_0_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,467,1,False,,ffmpeg_467_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,467,2,False,,ffmpeg_467_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,468,0,False,,ffmpeg_468_0_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,468,1,False,,ffmpeg_468_1_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,468,2,False,,ffmpeg_468_2_False,0.0,0.8,0.0,0.6,0.35,0.8,0.5599999999999999,False
ffmpeg,469,0,False,,ffmpeg_469_0_False,0.5,0.8,0.5,0.0,0.45,0.8,0.5599999999999999,False
ffmpeg,469,1,False,,ffmpeg_469_1_False,0.0,0.8,0.5,0.5,0.45,0.8,0.5599999999999999,False
ffmpeg,469,2,False,,ffmpeg_469_2_False,0.0,0.8,0.5,0.0,0.325,0.8,0.5599999999999999,False
ffmpeg,470,0,False,,ffmpeg_470_0_False,0.0,0.8,0.5,0.5,0.45,0.8,0.5599999999999999,False
ffmpeg,470,1,False,,ffmpeg_470_1_False,0.0,0.8,0.5,0.5,0.45,0.8,0.5599999999999999,False
ffmpeg,470,2,False,,ffmpeg_470_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,471,0,False,,ffmpeg_471_0_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
ffmpeg,471,1,False,,ffmpeg_471_1_False,0.0,0.8,0.5,0.9,0.55,0.9,0.63,False
ffmpeg,471,2,False,,ffmpeg_471_2_False,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
ffmpeg,472,0,False,,ffmpeg_472_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,472,1,False,,ffmpeg_472_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,472,2,False,,ffmpeg_472_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,473,0,False,,ffmpeg_473_0_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,473,1,False,,ffmpeg_473_1_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,473,2,False,,ffmpeg_473_2_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
ffmpeg,474,0,False,,ffmpeg_474_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,474,1,False,,ffmpeg_474_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,474,2,False,,ffmpeg_474_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,475,0,False,,ffmpeg_475_0_False,0.5,0.0,0.0,0.5,0.25,0.5,0.35,False
ffmpeg,475,1,False,,ffmpeg_475_1_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,475,2,False,,ffmpeg_475_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,476,0,False,,ffmpeg_476_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,476,1,False,,ffmpeg_476_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,476,2,False,,ffmpeg_476_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,477,0,False,,ffmpeg_477_0_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
ffmpeg,477,1,False,,ffmpeg_477_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,477,2,False,,ffmpeg_477_2_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,478,0,False,,ffmpeg_478_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,478,1,False,,ffmpeg_478_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,478,2,False,,ffmpeg_478_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
ffmpeg,479,0,False,,ffmpeg_479_0_False,1.0,0.8,0.0,0.5,0.575,1.0,0.7,True
ffmpeg,479,1,False,,ffmpeg_479_1_False,0.0,0.8,0.0,0.9,0.42500000000000004,0.9,0.63,False
ffmpeg,479,2,False,,ffmpeg_479_2_False,0.0,0.8,0.5,0.7,0.5,0.8,0.5599999999999999,False
ffmpeg,480,0,False,,ffmpeg_480_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,480,1,False,,ffmpeg_480_1_False,0.0,0.6,0.0,0.6,0.3,0.6,0.42,False
ffmpeg,480,2,False,,ffmpeg_480_2_False,0.5,0.0,0.5,0.5,0.375,0.5,0.375,False
ffmpeg,481,0,False,,ffmpeg_481_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,481,1,False,,ffmpeg_481_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,481,2,False,,ffmpeg_481_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ffmpeg,482,0,False,,ffmpeg_482_0_False,0.0,0.8,0.7,0.5,0.5,0.8,0.5599999999999999,False
ffmpeg,482,1,False,,ffmpeg_482_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,482,2,False,,ffmpeg_482_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
ffmpeg,483,0,False,,ffmpeg_483_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
ffmpeg,483,1,False,,ffmpeg_483_1_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
